Order ID,Product ID,Quantity,Total
CA-2017-134516,FUR-FU-10001546,2,93.16
CA-2017-134516,FUR-CH-10002880,5,1309.55
CA-2018-105193,OFF-AR-10001547,2,680.82
CA-2016-168634,OFF-AP-10001626,5,1291.6
CA-2018-117198,TEC-AC-10003033,3,1273.02
CA-2016-145828,TEC-AC-10002323,4,1917.4
CA-2018-121027,TEC-AC-10002049,2,959.06
CA-2018-121027,TEC-AC-10002253,4,225.28
CA-2017-147431,OFF-ST-10003994,1,468.9
CA-2017-158001,OFF-AR-10002399,5,829.05
CA-2017-158001,OFF-AP-10002118,4,1573.64
CA-2017-158001,OFF-AR-10001954,2,901.28
CA-2018-125745,FUR-FU-10001591,1,297.64
CA-2016-101154,OFF-ST-10004186,5,156.15
US-2017-124163,TEC-AC-10001908,2,331.98
US-2017-124163,OFF-AR-10000817,2,780.92
US-2017-124163,FUR-CH-10004218,3,1059.15
US-2017-124163,FUR-FU-10000755,4,1687.8
CA-2017-121748,TEC-AC-10003063,5,907.1
CA-2017-121748,TEC-AC-10002637,1,460.1
CA-2015-126683,FUR-FU-10001706,1,185.5
CA-2015-126683,FUR-TA-10002958,2,754.1
CA-2018-148810,OFF-LA-10004689,2,353.2
CA-2018-148810,FUR-CH-10001545,5,1851.55
US-2017-146066,FUR-TA-10002530,1,77.74
CA-2015-127614,TEC-AC-10001432,2,124.3
CA-2015-127614,FUR-TA-10003715,5,494.15
CA-2015-127614,OFF-BI-10003291,1,94.21
CA-2017-101742,OFF-BI-10004187,3,672.72
CA-2016-134943,OFF-BI-10000666,5,1578.6
CA-2018-123022,OFF-BI-10002225,2,680.42
CA-2018-123022,TEC-AC-10000474,4,1295.36
CA-2018-113208,FUR-FU-10004245,1,59.83
CA-2015-154893,FUR-CH-10004287,3,1000.8
CA-2015-154893,FUR-CH-10000595,5,1712.85
CA-2015-147900,OFF-PA-10003063,2,681.14
CA-2018-106355,OFF-AR-10000246,2,201.62
CA-2017-127985,FUR-FU-10003274,1,317.2
CA-2016-166604,OFF-EN-10004147,5,1922.85
CA-2018-120719,OFF-BI-10002103,5,1280.55
CA-2018-127117,FUR-FU-10004018,1,470.22
CA-2016-104241,FUR-FU-10001473,1,55.42
CA-2018-168179,OFF-PA-10001800,2,76.1
CA-2018-142342,OFF-PA-10004609,2,925.18
CA-2018-142342,OFF-EN-10002592,3,473.4
CA-2018-142342,OFF-ST-10002957,2,605.3
CA-2018-142342,FUR-BO-10002613,5,1382.2
CA-2018-109099,OFF-PA-10001033,3,1316.94
US-2015-134187,OFF-AR-10000940,5,2472.4
CA-2017-145261,OFF-BI-10001670,4,1790.56
CA-2017-145261,OFF-AR-10004078,1,170.33
CA-2017-145261,OFF-PA-10003036,4,1783.44
CA-2017-145261,TEC-AC-10000991,3,131.22
CA-2017-145261,FUR-TA-10002530,5,388.7
CA-2017-145261,OFF-LA-10000407,3,505.44
CA-2017-145261,TEC-PH-10004833,2,467.12
CA-2017-108875,FUR-FU-10002671,5,2346.25
CA-2017-108875,OFF-ST-10001370,2,905.18
CA-2017-141957,OFF-AR-10000914,3,1009.35
CA-2017-141957,OFF-BI-10001116,1,222.67
CA-2017-141957,OFF-ST-10002276,5,1582.2
CA-2017-141957,OFF-ST-10004340,3,674.58
CA-2017-142405,OFF-LA-10004093,4,1617.48
CA-2017-142405,OFF-BI-10004728,5,2071.15
CA-2017-142405,TEC-AC-10003095,4,211.12
CA-2016-141012,FUR-FU-10003192,2,222.32
CA-2016-141012,TEC-PH-10004522,2,370.4
CA-2018-127922,OFF-EN-10003068,2,163.52
CA-2018-127922,OFF-PA-10001204,2,564.84
CA-2017-146318,OFF-PA-10003953,1,257.8
CA-2015-135993,TEC-PH-10001552,2,207.86
CA-2015-135993,TEC-AC-10004877,2,339.42
CA-2015-126802,FUR-FU-10000193,1,62.56
CA-2017-143924,OFF-FA-10000735,5,327.7
CA-2017-143924,OFF-PA-10002120,5,1386.85
CA-2017-141551,OFF-BI-10001249,4,1512.48
CA-2017-141551,OFF-PA-10001569,4,1014.32
CA-2015-164315,OFF-PA-10004248,1,480.65
CA-2015-164315,TEC-PH-10001128,5,1282.05
CA-2015-164315,OFF-AP-10003842,3,1013.01
CA-2016-131072,OFF-BI-10002794,3,653.4
CA-2015-131541,OFF-FA-10000621,4,162.16
CA-2015-131541,FUR-FU-10003623,3,628.95
CA-2015-131541,OFF-EN-10000781,1,236.15
CA-2016-119550,FUR-CH-10002044,4,1589.52
US-2016-138093,OFF-AR-10000817,2,780.92
US-2016-138093,OFF-PA-10001509,3,624.69
US-2016-138093,TEC-PH-10004667,4,1850.48
US-2016-138093,OFF-PA-10000143,5,1087.55
US-2016-138093,FUR-CH-10000785,1,354.95
CA-2017-126165,FUR-TA-10001676,3,448.5
CA-2018-126123,OFF-BI-10000309,1,414.31
CA-2018-126123,OFF-BI-10004224,2,946.24
CA-2017-143441,OFF-LA-10002312,5,748.65
CA-2018-148320,OFF-PA-10003022,1,93.42
CA-2017-125661,OFF-EN-10001532,3,222.57
CA-2017-125661,TEC-AC-10004855,3,622.38
US-2015-123519,OFF-AR-10003829,5,1190.7
US-2015-123519,FUR-TA-10002645,4,941.8
US-2015-123519,TEC-AC-10003033,4,1697.36
CA-2015-155593,OFF-SU-10002522,1,147.34
CA-2018-136000,OFF-BI-10004828,1,247.37
US-2016-160857,FUR-FU-10001095,3,346.14
US-2016-160857,OFF-SU-10000157,2,314.0
US-2016-160857,FUR-CH-10002647,2,268.94
US-2016-160857,TEC-CO-10004115,5,382.0
US-2016-160857,OFF-PA-10003363,4,1241.96
CA-2018-115805,TEC-PH-10003092,4,696.4
US-2015-143707,TEC-PH-10003655,4,1536.88
CA-2018-116939,OFF-ST-10001476,4,827.36
CA-2016-124107,TEC-AC-10002049,3,1438.59
CA-2016-124107,TEC-PH-10003875,3,694.23
CA-2016-124107,OFF-EN-10003286,4,1979.2
CA-2016-124107,OFF-AP-10003971,2,103.26
CA-2018-126550,OFF-ST-10001031,3,840.81
CA-2016-138674,OFF-FA-10000304,4,1655.2
CA-2016-138674,TEC-AC-10000358,4,1243.44
CA-2016-138674,TEC-AC-10002800,2,843.08
CA-2017-165820,OFF-PA-10004735,3,205.83
CA-2015-103191,OFF-ST-10002574,4,1455.04
CA-2016-103933,TEC-AC-10004171,5,1240.1
CA-2016-110548,TEC-PH-10002922,2,902.42
CA-2018-117324,TEC-AC-10003023,4,650.96
CA-2018-117324,OFF-AP-10003590,4,962.48
CA-2018-117324,OFF-LA-10003510,4,1384.2
CA-2018-117324,FUR-BO-10003159,3,1382.58
CA-2018-117324,OFF-PA-10002713,2,838.52
CA-2018-143574,FUR-BO-10002598,5,948.15
CA-2018-143574,OFF-SU-10002537,5,309.65
CA-2018-143574,FUR-FU-10003976,5,1166.75
CA-2015-111773,OFF-BI-10000174,5,2462.7
CA-2015-148614,OFF-PA-10002893,5,261.7
CA-2015-148614,FUR-FU-10003194,1,274.23
CA-2017-156139,OFF-BI-10004233,4,1069.08
US-2018-147886,OFF-PA-10000232,3,500.52
US-2018-147886,FUR-FU-10001095,1,115.38
US-2018-147886,TEC-MA-10004679,4,1897.36
US-2018-147886,OFF-PA-10003651,1,178.93
US-2018-147886,OFF-PA-10000743,3,316.35
US-2018-147886,OFF-ST-10002743,3,409.89
US-2018-147886,FUR-FU-10003829,5,1613.15
CA-2017-113733,TEC-PH-10002496,3,139.05
CA-2017-113733,TEC-AC-10002473,5,2231.1
CA-2017-113733,TEC-AC-10004877,4,678.84
CA-2018-104913,TEC-PH-10000923,5,1855.85
CA-2015-145800,FUR-TA-10001539,2,905.86
CA-2017-125850,OFF-LA-10003498,1,456.59
CA-2017-125850,OFF-LA-10004484,1,308.11
CA-2017-118514,FUR-CH-10000015,4,1299.56
CA-2016-150749,OFF-AR-10003732,1,230.59
CA-2015-163748,OFF-AP-10004052,4,112.12
CA-2015-163748,TEC-CO-10002095,3,833.97
CA-2016-119634,FUR-FU-10004270,1,333.21
CA-2016-149300,TEC-MA-10000423,4,908.96
US-2017-111528,OFF-ST-10001526,2,149.66
US-2017-111528,OFF-BI-10002194,2,643.56
CA-2018-158169,OFF-AP-10000828,1,124.4
CA-2018-158169,FUR-FU-10001473,5,277.1
CA-2016-162047,FUR-CH-10004983,5,998.55
CA-2016-117772,OFF-ST-10003994,2,937.8
US-2015-126340,TEC-PH-10004447,5,1979.7
CA-2017-149685,OFF-LA-10004545,5,333.85
CA-2018-126396,TEC-AC-10003116,3,499.29
CA-2016-154900,OFF-LA-10001641,3,838.95
CA-2016-154900,OFF-PA-10002377,1,240.43
CA-2016-103835,FUR-FU-10000010,2,253.68
CA-2016-103835,OFF-AP-10002651,4,642.68
CA-2016-158939,TEC-CO-10002313,5,1658.65
CA-2017-117408,OFF-ST-10001580,1,96.12
CA-2017-142398,FUR-CH-10001545,5,1851.55
CA-2017-142398,OFF-BI-10004826,3,1167.24
CA-2017-105277,OFF-BI-10000301,5,1269.75
CA-2017-112060,OFF-PA-10000994,1,372.44
CA-2015-105270,OFF-AR-10003156,5,2207.7
CA-2015-105270,FUR-CH-10000988,3,918.18
US-2016-159513,TEC-MA-10003329,3,1045.29
CA-2016-155586,OFF-AR-10001547,1,340.41
CA-2016-155586,OFF-EN-10003072,3,1220.28
CA-2016-155586,OFF-PA-10000726,3,506.22
CA-2018-141117,FUR-BO-10001972,4,1769.08
CA-2018-141117,OFF-SU-10004664,3,907.8
CA-2018-141117,OFF-BI-10003676,3,1478.1
CA-2018-141117,OFF-AR-10003727,5,1868.1
CA-2018-115070,FUR-FU-10003829,2,645.26
CA-2018-115070,OFF-BI-10003712,5,2255.75
CA-2018-140186,OFF-FA-10002280,1,268.08
CA-2018-140186,FUR-CH-10002961,2,334.24
CA-2018-140186,OFF-AP-10002578,5,2073.9
CA-2018-140186,FUR-FU-10004848,1,124.49
CA-2018-140186,OFF-BI-10003364,3,1463.91
CA-2015-124856,OFF-ST-10002615,1,46.66
CA-2015-124856,FUR-FU-10000521,4,743.12
CA-2015-124856,OFF-LA-10000121,5,749.75
CA-2015-124856,OFF-PA-10001289,5,2422.9
CA-2015-166716,FUR-CH-10004495,4,712.2
CA-2015-123225,TEC-PH-10000895,4,1469.16
CA-2015-123225,OFF-PA-10000552,3,459.66
CA-2016-163440,TEC-PH-10000376,5,1064.35
US-2018-106796,OFF-AR-10003504,4,897.24
CA-2018-113873,OFF-ST-10000943,3,156.0
CA-2018-113873,FUR-BO-10003441,2,914.66
CA-2017-149783,OFF-PA-10002195,4,418.12
CA-2017-149783,OFF-AP-10001205,2,560.1
CA-2017-149783,OFF-AR-10002987,4,1917.04
CA-2017-125017,FUR-FU-10000723,4,692.48
US-2016-163279,OFF-PA-10003127,2,712.02
US-2016-163279,FUR-FU-10000747,1,43.54
US-2016-163279,TEC-PH-10001795,1,71.89
CA-2016-150196,OFF-PA-10003797,2,508.78
US-2016-106495,TEC-AC-10002718,3,792.9
CA-2015-124730,TEC-PH-10002170,1,370.25
CA-2015-124730,OFF-BI-10001078,3,1278.96
CA-2015-124730,OFF-BI-10001031,2,322.18
CA-2015-124730,OFF-LA-10001158,5,2111.15
CA-2015-124730,OFF-LA-10001613,1,39.48
CA-2018-117632,OFF-SU-10000157,5,785.0
CA-2018-117632,OFF-AP-10004868,2,594.6
CA-2018-117632,FUR-TA-10001520,3,1094.25
CA-2018-117632,OFF-BI-10001900,1,235.51
CA-2015-115056,OFF-AP-10003971,4,206.52
CA-2018-161067,OFF-PA-10000418,5,1618.45
CA-2018-161067,FUR-CH-10004626,3,521.94
CA-2018-161067,FUR-CH-10004860,3,738.09
CA-2018-161067,OFF-AR-10003251,2,147.8
CA-2017-122063,FUR-TA-10004575,1,228.17
CA-2017-122063,FUR-CH-10004754,2,149.96
CA-2016-111206,TEC-AC-10003095,2,105.56
CA-2017-142895,OFF-LA-10000262,4,1870.6
CA-2017-142895,FUR-CH-10002961,5,835.6
CA-2016-101868,OFF-BI-10003876,1,262.32
CA-2016-101868,OFF-BI-10002133,5,2207.75
CA-2016-101868,TEC-AC-10004396,2,788.7
CA-2018-133207,TEC-PH-10004100,5,950.6
CA-2016-132948,OFF-ST-10000636,1,188.91
CA-2016-134992,OFF-PA-10001972,4,484.88
CA-2016-134992,FUR-FU-10002554,3,944.97
CA-2016-126725,TEC-PH-10003174,2,212.64
CA-2016-126725,OFF-ST-10001418,4,824.24
CA-2016-126725,FUR-FU-10002813,1,74.44
CA-2016-126725,OFF-ST-10000129,4,299.92
CA-2016-126725,OFF-PA-10001639,3,136.68
CA-2016-126725,FUR-CH-10001708,2,303.36
CA-2016-126725,FUR-FU-10001591,2,595.28
CA-2016-121783,OFF-AP-10003849,3,747.45
CA-2016-121783,OFF-ST-10000078,5,362.8
CA-2016-121783,TEC-CO-10001571,5,1580.4
CA-2016-121783,OFF-BI-10001658,2,638.5
CA-2016-121783,FUR-FU-10004351,1,79.66
US-2015-138835,OFF-BI-10003314,5,1973.65
CA-2016-112214,OFF-ST-10001505,3,1002.66
CA-2016-112214,OFF-SU-10003567,1,340.58
CA-2016-112214,OFF-BI-10002982,2,848.26
CA-2016-112214,FUR-FU-10002364,2,256.18
US-2018-153255,FUR-BO-10004218,4,1456.64
CA-2016-108119,FUR-TA-10002530,3,233.22
CA-2016-157434,OFF-PA-10001526,2,152.44
CA-2017-101525,OFF-PA-10001497,5,659.45
CA-2017-101525,OFF-PA-10003936,1,461.39
CA-2017-101525,OFF-AR-10000716,4,811.4
US-2015-117968,OFF-AP-10002765,3,541.65
US-2015-117968,OFF-AR-10004165,5,1673.15
US-2015-117968,FUR-CH-10002335,4,626.4
CA-2017-158211,OFF-AR-10004078,4,681.32
CA-2017-158211,OFF-BI-10002026,2,568.08
CA-2017-152247,FUR-CH-10001215,3,685.83
CA-2017-128223,FUR-TA-10001771,2,517.28
CA-2017-154235,FUR-FU-10004006,3,835.29
CA-2018-129910,OFF-ST-10003282,4,786.28
CA-2018-133095,OFF-BI-10002353,5,188.85
CA-2018-133095,OFF-BI-10004141,2,455.18
CA-2016-130554,OFF-AR-10001954,5,2253.2
CA-2015-152443,OFF-BI-10001071,2,429.14
CA-2015-152443,OFF-PA-10003022,1,93.42
CA-2015-152443,OFF-AP-10001293,4,960.36
CA-2017-133319,OFF-PA-10001815,2,864.04
CA-2017-133935,FUR-CH-10001215,1,228.61
CA-2017-133935,OFF-PA-10000100,1,144.16
CA-2017-133935,FUR-CH-10002880,4,1047.64
CA-2017-136301,FUR-FU-10004712,2,712.44
CA-2017-136301,OFF-SU-10000151,4,1403.52
US-2015-109456,OFF-BI-10000136,4,1104.6
US-2015-109456,TEC-AC-10003610,4,1447.92
CA-2018-151596,OFF-ST-10001837,2,697.72
CA-2016-147879,OFF-PA-10001952,3,810.54
CA-2017-166625,OFF-BI-10002414,4,295.24
CA-2017-146157,OFF-PA-10001790,4,1372.88
CA-2017-146157,OFF-ST-10001590,1,354.93
CA-2017-146157,TEC-AC-10003657,4,633.6
CA-2018-159954,OFF-BI-10004876,1,80.79
CA-2018-100825,OFF-ST-10003123,4,299.36
CA-2015-168305,OFF-LA-10003498,3,1369.77
CA-2015-168305,OFF-PA-10004947,4,1105.12
CA-2017-167682,FUR-FU-10003799,5,1419.7
CA-2017-167682,TEC-PH-10000673,1,380.05
CA-2018-108000,OFF-EN-10002621,5,2366.15
CA-2016-146465,OFF-BI-10004528,3,361.47
CA-2017-159639,FUR-FU-10001889,4,1720.84
US-2018-153948,OFF-PA-10000157,2,460.08
US-2018-153948,OFF-PA-10002764,3,247.32
US-2018-153948,OFF-PA-10000143,4,870.04
US-2018-153948,OFF-LA-10000414,2,779.98
US-2018-153948,TEC-AC-10003441,1,29.79
US-2017-113985,OFF-BI-10002353,1,37.77
US-2017-113985,OFF-AP-10001303,3,830.34
US-2017-113985,FUR-FU-10003026,2,92.1
US-2017-113985,OFF-BI-10000632,1,234.16
CA-2017-155383,OFF-ST-10001328,3,813.36
CA-2015-120432,OFF-SU-10004661,1,202.08
US-2016-126977,OFF-ST-10000617,2,574.1
US-2016-126977,OFF-LA-10002762,3,1041.06
US-2016-126977,FUR-CH-10001973,3,600.39
US-2016-126977,OFF-ST-10003058,1,363.82
US-2016-126977,FUR-BO-10004834,2,51.68
US-2016-126977,FUR-BO-10002213,1,228.62
US-2016-126977,TEC-PH-10002170,4,1481.0
US-2016-126977,TEC-AC-10003033,5,2121.7
US-2016-126977,OFF-PA-10004071,3,579.87
US-2016-126977,TEC-PH-10000169,5,822.3
CA-2017-130288,FUR-TA-10002958,1,377.05
CA-2018-146458,OFF-AR-10001177,2,241.26
CA-2018-150420,TEC-AC-10004975,2,832.84
US-2015-118997,FUR-TA-10001086,2,950.36
CA-2015-114314,OFF-LA-10000240,3,1208.16
CA-2015-114314,FUR-FU-10002107,1,163.62
US-2018-169551,FUR-BO-10001519,1,463.85
US-2018-169551,OFF-PA-10004100,5,742.1
US-2018-169551,TEC-PH-10001363,2,753.16
US-2018-169551,OFF-ST-10004835,4,931.0
US-2018-169551,TEC-AC-10002018,2,480.76
US-2018-169551,TEC-AC-10003033,2,848.68
CA-2017-103107,FUR-FU-10000221,3,1109.04
CA-2017-103107,TEC-PH-10001198,2,163.52
CA-2017-103107,TEC-PH-10002564,3,914.13
CA-2018-122077,TEC-PH-10003811,5,1010.4
CA-2018-122077,OFF-LA-10004178,4,1719.52
CA-2018-112431,TEC-AC-10001465,5,2437.3
CA-2018-112431,OFF-AR-10000940,2,988.96
CA-2017-151092,TEC-PH-10001700,4,1468.8
CA-2015-104178,FUR-FU-10000771,4,1099.52
CA-2015-104178,TEC-AC-10002399,1,97.25
CA-2015-104178,OFF-PA-10004983,2,934.58
CA-2015-104178,OFF-ST-10004258,4,535.24
CA-2016-115924,OFF-BI-10004040,3,978.93
CA-2018-161046,OFF-EN-10003862,5,2325.95
CA-2018-161046,TEC-AC-10004571,4,1394.12
CA-2018-161046,OFF-AP-10000891,5,2064.6
CA-2018-161046,OFF-BI-10002026,3,852.12
US-2018-141698,OFF-PA-10001826,1,220.73
US-2015-105151,OFF-AR-10001231,4,1094.88
CA-2015-155796,FUR-FU-10000409,5,1578.0
CA-2015-155796,FUR-BO-10002545,3,1415.88
CA-2017-127138,OFF-ST-10002756,4,1585.24
CA-2017-127138,OFF-AP-10003842,4,1350.68
CA-2017-127138,OFF-EN-10004459,3,338.25
CA-2017-127138,FUR-CH-10003746,2,81.22
CA-2018-150602,FUR-FU-10003142,3,1219.14
CA-2015-140732,TEC-PH-10001425,3,330.63
CA-2015-140732,OFF-AP-10001626,1,258.32
CA-2015-140732,OFF-PA-10003625,5,881.3
CA-2018-119011,OFF-SU-10004768,1,371.87
CA-2018-119011,OFF-ST-10000777,1,399.3
CA-2018-119011,TEC-PH-10003171,4,325.84
CA-2017-166912,OFF-PA-10001033,2,877.96
CA-2015-141726,OFF-PA-10000418,3,971.07
CA-2015-141726,OFF-BI-10001982,2,920.74
CA-2015-141726,OFF-PA-10002230,3,409.05
CA-2015-141726,FUR-FU-10003577,5,1947.8
CA-2018-115105,FUR-BO-10001811,2,755.78
CA-2016-143980,OFF-AP-10003779,3,168.24
CA-2017-135636,OFF-ST-10000676,2,902.54
CA-2018-102155,OFF-ST-10001496,5,2211.65
CA-2018-102155,OFF-PA-10003673,5,147.9
CA-2018-116953,TEC-PH-10004614,4,579.6
CA-2015-117765,FUR-TA-10001039,3,425.16
CA-2015-117765,OFF-BI-10000474,5,2194.6
CA-2015-117765,FUR-CH-10004698,5,951.25
CA-2015-117765,OFF-ST-10003327,3,402.78
CA-2017-114895,OFF-PA-10000232,1,166.84
CA-2018-112984,OFF-PA-10003657,2,241.1
CA-2017-163776,FUR-FU-10001185,2,524.38
CA-2017-163776,OFF-BI-10003007,4,1800.44
CA-2017-163776,OFF-ST-10002485,2,83.88
CA-2017-163776,OFF-PA-10001033,4,1755.92
CA-2017-163776,OFF-BI-10000404,3,741.96
CA-2017-163776,FUR-BO-10003546,1,164.31
US-2018-163300,OFF-BI-10004390,4,1490.48
US-2018-163300,TEC-PH-10001700,1,367.2
US-2018-163300,FUR-CH-10003396,2,402.66
CA-2017-162187,OFF-ST-10001558,2,405.32
CA-2017-162187,OFF-SU-10004782,5,1709.3
CA-2017-162187,FUR-CH-10003298,1,359.49
CA-2017-162187,OFF-AP-10000576,4,1680.2
CA-2017-162187,FUR-TA-10003008,4,494.0
US-2015-112991,FUR-CH-10001708,1,151.68
US-2015-112991,OFF-PA-10000019,2,904.56
US-2015-112991,OFF-PA-10002222,2,672.26
CA-2015-124079,FUR-FU-10002553,3,307.53
CA-2015-124079,OFF-BI-10002103,4,1024.44
US-2018-146878,OFF-BI-10002794,2,435.6
CA-2018-107244,FUR-FU-10002597,5,1057.7
CA-2016-100657,FUR-CH-10003535,3,505.53
CA-2018-129581,TEC-PH-10001527,1,28.23
CA-2018-129028,FUR-FU-10004006,4,1113.72
CA-2016-135580,OFF-PA-10000595,3,202.86
CA-2016-135580,OFF-ST-10000798,2,177.9
CA-2016-135580,TEC-MA-10004002,4,1436.36
CA-2016-135580,OFF-EN-10003296,5,2069.0
CA-2016-135580,TEC-PH-10004345,1,252.33
CA-2017-159016,OFF-PA-10004405,5,1164.0
CA-2017-159016,TEC-PH-10002885,1,49.93
CA-2015-102652,FUR-FU-10000747,5,217.7
CA-2015-102652,FUR-FU-10001918,5,2473.45
CA-2015-102652,OFF-PA-10003309,2,171.84
CA-2015-102652,OFF-PA-10001977,4,593.92
CA-2015-152422,OFF-AP-10002892,5,1666.3
US-2017-156692,OFF-AP-10002222,4,1684.6
US-2017-156692,TEC-AC-10000158,5,1108.1
CA-2015-130869,OFF-EN-10002600,4,1037.76
US-2018-128832,TEC-AC-10004855,5,1037.3
CA-2018-139717,OFF-AP-10000938,4,261.92
CA-2018-139717,OFF-PA-10002195,4,418.12
CA-2018-136007,OFF-FA-10002701,3,324.99
CA-2018-136007,TEC-PH-10003589,3,1405.83
CA-2017-157364,OFF-AR-10003752,5,970.2
US-2017-112970,OFF-AR-10003829,5,1190.7
US-2018-152492,FUR-CH-10000155,1,362.99
CA-2017-101168,FUR-FU-10003142,5,2031.9
CA-2018-104010,OFF-SU-10001218,5,1020.4
CA-2016-130253,FUR-FU-10002963,1,353.14
US-2016-155369,OFF-AP-10002578,1,414.78
US-2016-155369,OFF-BI-10003925,1,428.91
CA-2017-131205,FUR-FU-10003347,1,265.28
CA-2017-131205,OFF-BI-10000315,5,2435.15
CA-2017-131205,OFF-ST-10002583,5,1854.05
CA-2017-131205,OFF-AR-10003469,5,1819.8
CA-2018-122364,TEC-PH-10001817,3,1413.06
CA-2018-122364,TEC-MA-10001031,1,474.93
CA-2017-117912,FUR-FU-10002088,4,1146.76
CA-2018-145702,FUR-CH-10001482,1,173.07
CA-2018-145702,OFF-PA-10001526,3,228.66
CA-2016-113215,FUR-FU-10002937,1,218.97
CA-2017-154662,FUR-TA-10001771,3,775.92
CA-2016-105571,OFF-BI-10003305,2,957.02
CA-2016-105571,OFF-BI-10001359,1,345.99
CA-2017-152765,OFF-PA-10000483,5,1138.45
CA-2016-153878,OFF-AR-10000658,1,182.1
CA-2016-153878,OFF-AP-10001205,1,280.05
CA-2017-124016,OFF-PA-10002586,3,367.47
CA-2017-124016,FUR-FU-10004963,3,348.36
CA-2017-124016,OFF-BI-10002071,4,1503.36
CA-2017-113551,OFF-BI-10001617,4,628.64
CA-2017-113551,OFF-PA-10004665,2,638.44
CA-2015-107524,OFF-EN-10001990,4,1022.8
CA-2015-107524,OFF-PA-10000587,3,156.24
CA-2015-138072,TEC-AC-10004859,1,253.09
CA-2016-134201,OFF-ST-10001476,1,206.84
CA-2016-134201,OFF-AR-10002804,4,394.04
CA-2016-111780,TEC-CO-10004202,1,351.36
CA-2016-111780,OFF-PA-10001307,2,161.68
CA-2016-111780,OFF-PA-10001667,5,683.5
CA-2016-119942,OFF-LA-10001569,2,857.34
CA-2016-151547,OFF-SU-10000898,5,1505.85
CA-2018-166695,FUR-CH-10000225,1,369.38
CA-2018-166695,FUR-FU-10002191,5,485.9
CA-2018-166695,TEC-MA-10003176,2,616.9
CA-2018-167542,OFF-LA-10004093,1,404.37
CA-2016-120901,OFF-ST-10000025,4,199.4
CA-2016-120901,OFF-FA-10001561,5,2438.95
CA-2016-120901,OFF-SU-10001225,3,1372.71
CA-2018-121398,OFF-BI-10001718,4,225.52
CA-2018-121398,OFF-ST-10002756,4,1585.24
CA-2017-151561,TEC-AC-10001432,4,248.6
CA-2017-151561,TEC-AC-10003399,3,1079.49
CA-2017-151561,OFF-SU-10001574,5,1291.5
CA-2017-151561,FUR-FU-10004864,5,126.05
CA-2018-154676,OFF-ST-10001172,5,1944.5
US-2015-165589,FUR-FU-10002396,1,294.07
US-2017-132577,OFF-BI-10004040,3,978.93
US-2017-132577,OFF-AR-10003481,1,94.65
US-2017-132577,TEC-AC-10000387,1,317.17
US-2017-132577,OFF-LA-10000262,1,467.65
US-2017-132577,OFF-BI-10003196,2,114.12
CA-2016-114048,FUR-FU-10004351,4,318.64
CA-2016-137281,OFF-PA-10001870,5,1365.25
US-2018-162068,OFF-BI-10002813,3,265.38
CA-2018-100111,FUR-CH-10003846,2,525.52
CA-2018-100111,TEC-AC-10002647,3,1146.42
CA-2018-100111,OFF-PA-10000807,2,879.92
CA-2018-100111,TEC-AC-10001465,1,487.46
CA-2018-100111,OFF-ST-10000615,1,193.53
CA-2018-100111,OFF-PA-10002713,4,1677.04
CA-2018-100111,FUR-CH-10003061,5,861.15
CA-2018-100111,OFF-BI-10000343,4,1487.68
CA-2018-100111,OFF-FA-10000304,1,413.8
CA-2018-100111,FUR-CH-10004086,1,164.26
CA-2018-100111,TEC-PH-10002885,1,49.93
CA-2018-100111,FUR-CH-10001215,5,1143.05
CA-2018-100111,TEC-PH-10000215,5,336.7
CA-2018-100111,TEC-AC-10001998,1,68.31
US-2018-132381,FUR-TA-10002356,4,892.0
CA-2016-147011,OFF-AR-10002399,3,497.43
CA-2015-120852,OFF-AP-10001563,4,1834.68
CA-2015-120852,TEC-AC-10004510,3,779.34
CA-2017-150007,OFF-LA-10001982,4,1047.44
CA-2017-150007,OFF-BI-10004141,2,455.18
CA-2017-124590,FUR-CH-10004495,3,534.15
CA-2017-124590,OFF-AP-10002311,2,566.58
CA-2017-124590,OFF-FA-10000585,1,249.0
CA-2017-124590,FUR-CH-10000454,2,754.7
CA-2017-124590,FUR-CH-10003746,1,40.61
CA-2017-133802,OFF-BI-10003291,5,471.05
US-2017-113677,TEC-PH-10002114,3,1404.03
US-2017-113677,OFF-LA-10001569,2,857.34
CA-2018-143378,TEC-PH-10001425,1,110.21
CA-2018-143378,OFF-AR-10001915,3,981.75
CA-2018-143378,FUR-FU-10004864,2,50.42
CA-2018-143378,FUR-BO-10001972,2,884.54
CA-2018-152660,OFF-ST-10000532,5,1079.75
CA-2016-142139,OFF-PA-10003883,4,1799.52
CA-2018-145772,TEC-AC-10003038,3,866.31
CA-2018-145772,OFF-PA-10001593,3,119.1
CA-2018-145772,OFF-BI-10002049,1,72.88
CA-2017-124100,FUR-CH-10003817,1,244.9
US-2015-158400,OFF-BI-10002353,2,75.54
CA-2018-162033,TEC-AC-10003116,4,665.72
CA-2018-162033,OFF-FA-10003021,5,739.3
CA-2015-163447,FUR-CH-10004477,2,411.28
CA-2018-145737,OFF-PA-10001033,5,2194.9
CA-2017-148096,FUR-TA-10004152,5,351.05
CA-2017-146766,OFF-AR-10002135,3,456.45
CA-2016-105613,TEC-AC-10000521,3,1018.71
CA-2016-105613,OFF-AP-10000026,2,478.7
US-2017-142251,OFF-PA-10002986,4,637.96
CA-2015-131247,FUR-BO-10001337,2,613.0
US-2016-113593,OFF-ST-10000532,5,1079.75
